maDiaDiem,tenDiaDiem,moTa,diaChi,maTinhThanh,loaiDiaDiem,viDo,kinhDo,giaVe,gioMoCua,gioDongCua,dienThoai,website,danhGiaTrungBinh,soLuotDanhGia,soLuotXem,maNguoiTao,ngayTao,lanCapNhatCuoi,trangThai,dacDiem,tienNghi
424,Nhà hàng Blue Whale,,"6 Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",60,nha_hang,0.0,0.0,0.0,,,02363942777,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2050"", ""email"": """", ""item_id"": ""2050"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
425,Nhà hàng Vĩnh Hưng,,"01 Châu Thượng Văn, Thành phố Hội An, Quảng Nam",43,nha_hang,0.0,0.0,0.0,,,02353862203,https://www.vinhhungrestaurant.com/,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2529"", ""email"": ""info@vinhhungrestaurant.com"", ""item_id"": ""2529"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
426,Quán Ông Hai,,"6A Trương Minh Lượng, Hội An Đông, Thành phố Hội An, Quảng Nam",43,nha_hang,0.0,0.0,0.0,,,02353914406,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2528"", ""email"": """", ""item_id"": ""2528"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
427,Làng ẩm thực Trà Quế,,"Thôn Trà Quế, Thành phố Hội An, Quảng Nam",43,nha_hang,0.0,0.0,0.0,,,02350905117793,https://www.traqueculinaryvillage.com,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2527"", ""email"": ""info@traqueculinaryvillage.com"", ""item_id"": ""2527"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
428,Cơm gà Phúc,,"11 Phan Châu Trinh, Thành phố Hội An, Quảng Nam",43,nha_hang,0.0,0.0,0.0,,,02350905420323,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2526"", ""email"": """", ""item_id"": ""2526"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
429,Cơm gà Bà Buội,,"22 Phan Châu Trinh, Thành phố Hội An, Quảng Nam",43,nha_hang,0.0,0.0,0.0,,,02350905767999,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2525"", ""email"": """", ""item_id"": ""2525"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
430,Nhà hàng Vườn Xoài,,"94 Nguyễn Thị Minh Khai, Thành phố Nha Trang, Khánh Hoà",28,nha_hang,0.0,0.0,0.0,,,02583515335,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2522"", ""email"": """", ""item_id"": ""2522"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
431,Nhà hàng Ngọc Trai,,"97 Nguyễn Thị Minh Khai, Thành phố Nha Trang, Khánh Hoà",28,nha_hang,0.0,0.0,0.0,,,02583516088,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2521"", ""email"": ""nhahangngoctraint@gmail.com"", ""item_id"": ""2521"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
432,Lữ quán Thiên Phước,,"Bãi Tiên, đường Phạm Văn Đồng, Thành phố Nha Trang, Khánh Hoà",28,nha_hang,0.0,0.0,0.0,,,02580903524350,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2520"", ""email"": """", ""item_id"": ""2520"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
433,Nhà hàng Làng Biển,,"9C Phạm Văn Đồng, Thành phố Nha Trang, Khánh Hoà",28,nha_hang,0.0,0.0,0.0,,,02583545288,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2519"", ""email"": """", ""item_id"": ""2519"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
434,Quán Bà Tú Lan,,"Số nhà 125, tổ 3, Đồng Văn, Huyện Đồng Văn, Hà Giang",19,nha_hang,0.0,0.0,0.0,,,021901663276042,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2524"", ""email"": """", ""item_id"": ""2524"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
435,Nhà hàng Hương Việt,,"01 Trần Hưng Đạo, Thành phố Nha Trang, Khánh Hoà",28,nha_hang,0.0,0.0,0.0,,,02583822471,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2518"", ""email"": """", ""item_id"": ""2518"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
436,Nhà hàng Biển Rừng,,"15 Chu Văn An, Diên Khánh, Huyện Diên Khánh, Khánh Hoà",28,nha_hang,0.0,0.0,0.0,,,02586282828,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2517"", ""email"": """", ""item_id"": ""2517"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
437,Cháo ấu tẩu Ngân Hà,,"161 Trần Hưng Đạo, Hà Giang 2, Thành phố Hà Giang, Hà Giang",19,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2523"", ""email"": """", ""item_id"": ""2523"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
438,Thắng dền – Đặc sản Hà Giang,,"154 Trần Hưng Đạo, Hà Giang 1, Thành phố Hà Giang, Hà Giang",19,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2516"", ""email"": """", ""item_id"": ""2516"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
439,Nhà hàng Lan Dũng,,"55 Trần Phú – 183 Cù Chính Lan, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,02183853379,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2511"", ""email"": ""nha.hang.lan.dung@gmail.com"", ""item_id"": ""2511"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
440,Galbi Grill House,,"720 Đà Giang, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,02180988916336,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2510"", ""email"": """", ""item_id"": ""2510"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
441,Nhà hàng Lạc Thịnh,,"Đối diện UBND phường Tân Thịnh, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,02180978339666,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2514"", ""email"": """", ""item_id"": ""2514"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
442,Nhà hàng Cá Thác Bờ,,"Số 159 đường Đinh Tiên Hoàng, tổ 5, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,02180896629688,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2513"", ""email"": """", ""item_id"": ""2513"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
443,Nhà hàng Gia Hân,,"Đà Giang, cạnh AP Plaza, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,02180987236789,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2515"", ""email"": """", ""item_id"": ""2515"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
444,Nhà hàng Nam Huyền,,"Lý Thường Kiệt, phường Chăm Mát, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2512"", ""email"": """", ""item_id"": ""2512"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
445,Quán Như Ý,,"325 Trần Hưng Đạo, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2509"", ""email"": """", ""item_id"": ""2509"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
446,Trà sữa Tocotoco,,"21 Lạc Long Quân, Thành phố Hòa Bình, Hoà Bình",26,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2508"", ""email"": """", ""item_id"": ""2508"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
447,Nhà hàng Việt Nam Home,,"125A Nguyễn Đình Chiểu, Mũi Né, Thành phố Phan Thiết, Bình Thuận",10,nha_hang,0.0,0.0,0.0,,,02520942830089,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2507"", ""email"": ""contact@vietnamhomerestaurant.com"", ""item_id"": ""2507"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
448,Vespa Quán,,"80 Hùng Vương, Phú Thủy, Thành phố Phan Thiết, Bình Thuận",10,nha_hang,0.0,0.0,0.0,,,02520949828393,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2506"", ""email"": ""mailinh9984@gmail.com"", ""item_id"": ""2506"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
449,Nhà hàng Năm Dư Mũi Né,,"3B Nguyễn Đình Chiểu, Mũi Né, Thành phố Phan Thiết, Bình Thuận",10,nha_hang,0.0,0.0,0.0,,,02520909903955,https://namdumuine.com,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2505"", ""email"": ""info@namdumuine.com"", ""item_id"": ""2505"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
450,Nhà hàng Mũi Né Xưa,,"360 Nguyễn Thông, Thành phố Phan Thiết, Bình Thuận",10,nha_hang,0.0,0.0,0.0,,,02520901111666,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2504"", ""email"": """", ""item_id"": ""2504"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
451,Hạ Long Pearl farm,,"Vụng Tùng Sâu, đảo Bồ Hòn, vịnh Hạ Long, Bãi Cháy, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033511519,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=737"", ""email"": """", ""item_id"": ""737"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
452,Hạ Long Pearl farm II,,"Vụng Vông Viêng, vịnh Hạ Long, Bãi Cháy, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033511519,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=738"", ""email"": """", ""item_id"": ""738"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
453,Legend Pearl,,"Số nhà 238, Tổ 3, khu Cầu Trắng, Tuần Châu, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033696188,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=739"", ""email"": """", ""item_id"": ""739"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
454,Trung tâm Mỹ Ngọc,,"Số 7 Khu Đồn Điền, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033511519,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=740"", ""email"": """", ""item_id"": ""740"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
455,Trung tâm thương mại Vincom Plaza Hạ Long,,"Đường Trần Quốc Nghiễn, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02036281818,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=741"", ""email"": """", ""item_id"": ""741"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
456,Việt Thành,,"Ô 8, Lô H, Khu hỗn hợp bán đảo 2, khu đô thị dịch vụ Hùng Thắng, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0908365616,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=742"", ""email"": """", ""item_id"": ""742"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
457,Trung tâm Thương mại Vincom Plaza Móng Cái,,"Đường Đại lộ Hòa Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0385111666,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=743"", ""email"": """", ""item_id"": ""743"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
458,Việt Hưng,,"Số 5, Đại lộ Hòa Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0904487085,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=744"", ""email"": """", ""item_id"": ""744"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
459,Hải Dương Xanh,,"Số 31, Đại lộ Hoà Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0913393343,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=745"", ""email"": """", ""item_id"": ""745"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
460,Việt Nhã,,"Số 13 Đại lộ Hoà Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0395538332,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=746"", ""email"": """", ""item_id"": ""746"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
461,Trung tâm Thương mại Vincom + Uông Bí,,"Khu đô thị Yên Thanh, Thành phố Uông Bí, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0987453596,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=747"", ""email"": """", ""item_id"": ""747"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
462,Trung tâm Thương mại Vincom Plaza Cẩm Phả,,"Tổ 4, Khu Diêm Thủy, Thành phố Cẩm Phả, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0904140290,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=748"", ""email"": """", ""item_id"": ""748"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
463,Sao Việt,,"Số 1, Đại lộ Hoà Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0913393343,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=749"", ""email"": """", ""item_id"": ""749"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
464,Siêu thị Coopmart Hải Phòng,,"01 Lê Hồng Phong, Quận Ngô Quyền, Thành phố Hải Phòng",24,mua_sam,0.0,0.0,0.0,,,02253833579,http://www.co-opmart.com.vn/,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=736"", ""email"": ""hpmarketing@coopmart.vn"", ""item_id"": ""736"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
465,Nem Lái Thiêu,,"số 80, Đt 745, Lái Thiêu, Thành phố Thuận An, Bình Dương",8,mua_sam,0.0,0.0,0.0,,,02743754131,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=726"", ""email"": """", ""item_id"": ""726"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
466,Made4Home Center Garden,,"Đường 22 tháng 12, Thành phố Thuận An, Bình Dương",8,mua_sam,0.0,0.0,0.0,,,02740866720767,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=725"", ""email"": ""m4h.service02@gmail.com"", ""item_id"": ""725"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
467,Trung tâm mua sắm Nguyễn Kim,,"253 đường Phạm Văn Thuận, Thành phố Biên Hòa, Đồng Nai",16,mua_sam,0.0,0.0,0.0,,,025118006800,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=727"", ""email"": """", ""item_id"": ""727"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
468,Nhà Sách Siêu Thị Giá Sỉ,,"296/4 Ấp Dốc Mơ 3, Thống Nhất, Huyện Thống Nhất, Đồng Nai",16,mua_sam,0.0,0.0,0.0,,,02510988220341,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=728"", ""email"": """", ""item_id"": ""728"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
469,MM Mega Market Biên Hòa,,"Nguyễn Ái Quốc, Thành phố Biên Hòa, Đồng Nai",16,mua_sam,0.0,0.0,0.0,,,025102518820419,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=730"", ""email"": """", ""item_id"": ""730"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
470,Chợ An Bình,,"ĐT 923, An Bình, Quận Ninh Kiều, Thành phố Cần Thơ",59,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=731"", ""email"": """", ""item_id"": ""731"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
471,Chợ Tân An,,"71 Hai Bà Trưng, Ninh Kiều, Quận Ninh Kiều, Thành phố Cần Thơ",59,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=732"", ""email"": """", ""item_id"": ""732"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
472,Chợ An Lạc,,"12 – 22 Điện Biên Phủ, Ninh Kiều, Quận Ninh Kiều, Thành phố Cần Thơ",15,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=733"", ""email"": """", ""item_id"": ""733"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
473,Chợ Đầm,,"đường Phan Bội Châu, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,025802583812388,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=721"", ""email"": """", ""item_id"": ""721"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
474,Chợ Xóm Mới,,"49 Ngô Gia Tự, Nha Trang, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,025802583515364,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=722"", ""email"": """", ""item_id"": ""722"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
475,Siêu thị Co.op Mart Nha Trang,,"Số 2 Lê Hồng Phong, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,,http://www.co-opmart.com.vn/,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=723"", ""email"": ""cmnhatrang-mkt@coopmart.vn"", ""item_id"": ""723"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
476,Công ty Âu Việt - Đặc sản Nha Trang,,"89 Quảng Đức, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,02580942600680,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=724"", ""email"": """", ""item_id"": ""724"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
477,Siêu thị hải đặc sản Hiền Nhi,,"1 đường Hoàng Hoa Thám, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,025802583813878,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=720"", ""email"": """", ""item_id"": ""720"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
478,Công ty TNHH MTV Thương mại Dịch vụ Diệp Bảo An,,"Khu phố 2, 62 đường Chiến Thắng, Phú Yên, Thành phố Tuy Hoà, Phú Yên",41,mua_sam,0.0,0.0,0.0,,,02570966522299,https://www.bomotnangphuyen.com,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=699"", ""email"": ""anbaodiep@gmail.com"", ""item_id"": ""699"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
479,Công ty TNHH sản xuất chế biên & thương mại Hà Trung,,"57B Nguyễn Chí Thanh, Sơn Hòa, Huyện Sơn Hòa, Phú Yên",41,mua_sam,0.0,0.0,0.0,,,02573861305,http://bomotnanghatrung.com/,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=700"", ""email"": ""bomotnanghatrung.dspy@gmail.com"", ""item_id"": ""700"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
480,DNTN Thủy sản Hùng Phong,,"121 Lê Duẩn, Thành phố Tuy Hoà, Phú Yên",41,mua_sam,0.0,0.0,0.0,,,02570987779900,https://thuysanhungphong.com/,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=701"", ""email"": ""lequanghungphong@gmail.com"", ""item_id"": ""701"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
